Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07,Neighborhoods
M160579,700 Block Of Ellis  Street,San Francisco,CA,94109,02/16/2016,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,5,Tenderloin,"(37.78413242943735, -122.41853546025469)",POINT (-122.41853 37.784134),20,5,10,36,36,9,9,7,28858,,1,2,1,,20
M172986,700 Block Of Ofarrell  Street,San Francisco,CA,94109,12/06/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78527159669424, -122.41708056008484)",POINT (-122.41708 37.78527),20,5,10,36,36,10,9,7,28858,6,1,2,1,,20
M152219,400 Block Of Serrano  Drive,San Francisco,CA,94132,08/24/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.71906512305384, -122.48046768003915)",POINT (-122.48047 37.719067),42,10,8,16,14,8,4,1,64,,,2,,,42
M191884,1200 Block Of York  Street,San Francisco,CA,94110,08/12/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.75205460374944, -122.40811290776115)",POINT (-122.40811 37.752056),53,3,2,20,19,4,7,2,28859,,,1,,,53
M122296,200 Block Of Divisadero  Street,San Francisco,CA,94117,12/14/2012,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,"(37.770812730563335, -122.436903605216)",POINT (-122.436905 37.770813),26,4,11,3,9,5,11,15,29492,,,1,,,26
M181818,0 Block Of 28th  Street,San Francisco,CA,94110,06/21/2018,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Noe Valley,"(37.74550727241354, -122.42337863062221)",POINT (-122.42338 37.745506),84,9,5,22,22,7,5,2,28859,,,1,,,84
M160302,700 Block Of Gonzalez  Drive,San Francisco,CA,94132,02/05/2016,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.71746528654667, -122.48062777506037)",POINT (-122.48063 37.717464),42,10,8,16,14,8,4,1,64,,,2,,,42
M120502,600 Block Of 34th  Avenue,San Francisco,CA,94121,04/06/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.77679375116546, -122.4941717476022)",POINT (-122.49417 37.776794),8,8,4,29,26,6,2,11,55,,,1,,,8
M121396,1100 Block Of Market  Street,San Francisco,CA,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,South of Market,"(37.77956997369328, -122.41359142040496)",POINT (-122.41359 37.77957),32,5,10,34,34,2,9,8,28853,7,1,2,1,3,32
M150836,900 Block Of Pine  Street,San Francisco,CA,94108,04/14/2015,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,3,Nob Hill,"(37.79075301019418, -122.41163210757759)",POINT (-122.41163 37.790752),16,6,3,21,21,1,10,5,28857,,,1,,,50
M152637,1300 Block Of 08th  Avenue,San Francisco,CA,94122,09/28/2015,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,"(37.76315278662584, -122.46517987281973)",POINT (-122.46518 37.763153),109,10,11,14,12,8,11,1,56,,,1,,,109
M122270,800 Block Of Dolores  Street,San Francisco,CA,94110,12/10/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,"(37.75583426031172, -122.42545707004098)",POINT (-122.42546 37.755833),52,3,5,22,22,4,5,2,28859,,,1,,,52
M162487,2200 Block Of Mission  Street,San Francisco,CA,94110,08/01/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.761035605783206, -122.41928265537494)",POINT (-122.41928 37.761036),53,3,2,20,19,4,7,2,28859,,,2,,15,53
M130776,1800 Block Of 44th  Avenue,San Francisco,CA,94122,04/30/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,4,Sunset/Parkside,"(37.752124608633714, -122.50319792054322)",POINT (-122.5032 37.752125),39,10,7,35,35,8,3,1,56,,,1,,,39
M211422,1200 Block Of 38th  Avenue,San Francisco,CA,94122,09/30/2021,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.763604385002495, -122.49755008357688)",POINT (-122.49755 37.763603),39,10,7,35,35,8,3,1,56,,,1,,,39
M150652,0 Block Of Majestic  Avenue,San Francisco,CA,94112,03/27/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.717668909740475, -122.45131600164463)",POINT (-122.45132 37.71767),81,10,1,24,24,8,6,9,28861,,,2,,,81
M171046,0 Block Of Stanyan  Street,San Francisco,CA,94118,05/01/2017,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Lone Mountain/USF,"(37.78063775277541, -122.45615074271251)",POINT (-122.456154 37.78064),12,7,4,18,16,6,2,11,54,,,1,,,12
M172113,100 Block Of Langton  Street,San Francisco,CA,94103,08/21/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.77557160711653, -122.40743766911345)",POINT (-122.40744 37.77557),32,1,10,34,34,2,9,8,28853,,,2,,6,32
M151645,1100 Block Of Oak  Street,San Francisco,CA,94117,07/03/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.77302773966236, -122.43825576996554)",POINT (-122.438255 37.77303),,7,11,9,10,5,11,15,29492,,,1,,,24
M152093,700 Block Of Corbett  Avenue,San Francisco,CA,94131,08/10/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/04/2018,8,Twin Peaks,"(37.75524689549166, -122.44244932522805)",POINT (-122.44245 37.755245),47,7,5,38,38,5,5,2,63,,,1,,,51
M153349,4500 Block Of California  Street,San Francisco,CA,94118,12/07/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.78478402895607, -122.46616337720252)",POINT (-122.46616 37.784782),4,8,4,11,11,6,2,11,54,,,1,,,5
M121178,300 Block Of Leland  Avenue,San Francisco,CA,94134,07/30/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,"(37.71321491479406, -122.40981964758596)",POINT (-122.40982 37.713215),75,9,9,40,39,7,8,9,309,,,2,,,75
M192492,900 Block Of Geary  Street,San Francisco,CA,94109,10/07/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78599697277125, -122.4189134177382)",POINT (-122.418915 37.785995),20,4,10,36,36,9,9,13,28858,10,,2,,,20
M173007,3000 Block Of 21st  Avenue,San Francisco,CA,94132,12/11/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.73188228067507, -122.47689324007541)",POINT (-122.47689 37.731884),62,10,8,35,35,8,4,1,64,,,1,,,62
M171708,1000 Block Of Visitacion  Avenue,San Francisco,CA,94134,07/05/2017,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,"(37.71182693537646, -122.40927786183629)",POINT (-122.40928 37.711826),75,9,9,40,39,7,8,9,309,,,2,,,75
M192295,2100 Block Of Leavenworth  Street,San Francisco,CA,94133,09/13/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.80080406920934, -122.41769280890921)",POINT (-122.417694 37.800804),107,6,6,32,32,1,1,5,308,,,1,,,107
M151179,0 Block Of Le Conte  Circle,San Francisco,CA,94124,05/13/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.71782165089122, -122.3952831132022)",POINT (-122.39529 37.717823),88,2,9,1,1,3,8,10,58,,,1,,,88
M220527,200 Block Of Howth  Street,San Francisco,CA,94112,03/30/2022,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.720249133218516, -122.45128655960026)",POINT (-122.45129 37.72025),81,10,1,24,24,8,6,9,28861,,,2,,,81
M141188,1500 Block Of Pine  Street,San Francisco,CA,94109,05/29/2014,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.789516251812245, -122.42131432789654)",POINT (-122.42132 37.789516),105,4,3,21,21,9,10,13,28858,10,,1,,,105
M201323,100 Block Of Ripley  Street,San Francisco,CA,94110,09/14/2020,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.7442081575964, -122.41231899217746)",POINT (-122.412315 37.74421),83,9,2,2,2,7,7,2,28859,,,1,,,83
M200059,1600 Block Of Bush  Street,San Francisco,CA,94109,01/08/2020,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,2,Western Addition,"(37.788174963278465, -122.42441528948683)",POINT (-122.424416 37.788174),100,4,6,39,41,9,1,13,28858,,,1,,,100
M151482,700 Block Of Stockton  Street,San Francisco,CA,94108,06/12/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Chinatown,"(37.79249013754507, -122.40756810596636)",POINT (-122.40757 37.792492),104,6,3,6,4,1,10,3,28857,,,2,,,104
M160687,400 Block Of Ellington  Avenue,San Francisco,CA,94112,02/23/2016,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Outer Mission,"(37.711638619698114, -122.44746485301562)",POINT (-122.447464 37.71164),66,9,1,28,25,7,6,9,28861,,,2,,,66
M120948,100 Block Of Magnolia  Street,San Francisco,CA,94123,06/27/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,"(37.800667498866844, -122.43368583532738)",POINT (-122.433685 37.800667),17,4,6,13,17,9,1,13,57,,,1,,21,17
M190218,3000 Block Of Clement  Street,San Francisco,CA,94121,02/01/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.781701364318565, -122.49183700818476)",POINT (-122.49184 37.7817),8,8,4,29,26,6,2,11,55,,,2,,,8
M160045,200 Block Of Turk  Street,San Francisco,CA,94102,01/11/2016,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.7828992640006, -122.41323275752869)",POINT (-122.41323 37.782898),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M193076,600 Block Of Haight  Street,San Francisco,CA,94117,11/21/2019,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,5,Haight Ashbury,"(37.77179277209104, -122.43291353860671)",POINT (-122.432915 37.771793),26,4,11,3,9,5,11,15,29492,,,1,,,26
M170657,4900 Block Of 17th  Street,San Francisco,CA,94117,03/20/2017,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Haight Ashbury,"(37.76151967379784, -122.4512688691748)",POINT (-122.45127 37.76152),114,7,11,3,9,5,11,15,29492,,,1,,,114
M161688,3600 Block Of 16th  Street,San Francisco,CA,94114,05/17/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,07/13/2021,8,Castro/Upper Market,"(37.76417024272928, -122.43419438290928)",POINT (-122.4342 37.76417),28,7,5,5,3,5,5,15,28862,,,1,,,28
M142566,2600 Block Of 20th  Avenue,San Francisco,CA,94116,11/20/2014,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.738342342824076, -122.47642711815573)",POINT (-122.476425 37.738342),40,10,7,35,35,8,3,1,29491,,,1,,,40
M160136,500 Block Of 29th  Avenue,San Francisco,CA,94121,01/22/2016,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,1,Outer Richmond,"(37.77893119205514, -122.48894450475544)",POINT (-122.488945 37.77893),8,8,4,29,26,6,2,11,55,,,1,,,8
M161061,1600 Block Of Church  Street,San Francisco,CA,94131,03/24/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,05/23/2021,8,Noe Valley,"(37.74489795455194, -122.42678424471806)",POINT (-122.42678 37.7449),84,9,5,22,22,7,5,2,63,,,1,,,84
M152533,2200 Block Of Stockton  Street,San Francisco,CA,94133,09/21/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.806495313300296, -122.41040419829197)",POINT (-122.4104 37.806496),99,6,3,23,23,1,10,3,308,,,2,,,99
M200254,200 Block Of Haight  Street,San Francisco,CA,94102,02/10/2020,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.77262961655847, -122.42633525265087)",POINT (-122.42634 37.77263),27,4,11,9,10,9,11,7,28852,,,1,,,26
M201164,2100 Block Of Stockton  Street,San Francisco,CA,94133,08/14/2020,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.80556294213394, -122.41021721664737)",POINT (-122.41022 37.80556),106,6,3,23,23,1,10,3,308,,,2,,,106
M172499,600 Block Of Andover  Street,San Francisco,CA,94110,09/29/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,11/27/2022,9,Bernal Heights,"(37.73524647443651, -122.41679155353583)",POINT (-122.416794 37.735245),61,9,2,2,2,7,7,2,28859,,,1,,,61
M161076,5500 Block Of California  Street,San Francisco,CA,94121,04/07/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.784246808758624, -122.47697307529288)",POINT (-122.476974 37.78425),5,8,4,29,26,6,2,11,55,,,1,,,2
M131627,2500 Block Of 23rd  Avenue,San Francisco,CA,94116,08/20/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.74006554447915, -122.47978302441658)",POINT (-122.47978 37.740067),40,10,7,35,35,8,3,1,29491,,,1,,,40
M181704,300 Block Of Leavenworth  Street,San Francisco,CA,94109,06/11/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,,POINT (-122.41435 37.784195),,,,,,,,,,,,,,,20
M122249,0 Block Of Romolo  Place,San Francisco,CA,94133,12/04/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.79825449503223, -122.40630199696209)",POINT (-122.4063 37.798256),106,6,3,23,23,1,10,3,308,1,,2,,23,106
M211753,400 Block Of Gough  Street,San Francisco,CA,94102,11/23/2021,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.77711650314495, -122.4230256904598)",POINT (-122.42303 37.777115),22,4,11,9,10,9,11,7,28852,8,,1,,,22
M142198,600 Block Of Bush  Street,San Francisco,CA,94108,10/01/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.79029862160254, -122.40768471833039)",POINT (-122.407684 37.7903),16,6,3,21,21,1,10,5,28857,5,,1,,,16
M120260,3000 Block Of Anza  Street,San Francisco,CA,94121,02/28/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.778335678553965, -122.48084555615449)",POINT (-122.48084 37.778336),8,8,4,29,26,6,2,11,55,,,1,,,8
M161915,100 Block Of Broad  Street,San Francisco,CA,94112,06/03/2016,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.71318281539381, -122.45753874015871)",POINT (-122.45754 37.713184),81,10,1,24,24,8,6,9,28861,,,2,,8,81
M192096,0 Block Of 06th  Street,San Francisco,CA,94103,08/22/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.78157622989487, -122.40946935271424)",POINT (-122.40947 37.781578),32,5,10,34,34,2,9,14,28853,7,1,2,1,,32
M153335,400 Block Of Girard  Street,San Francisco,CA,94134,12/08/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,02/05/2021,9,Portola,"(37.726773753752546, -122.40434729253401)",POINT (-122.40435 37.726772),91,2,2,25,28,3,7,10,309,,,2,,,91
M141079,1100 Block Of Lake  Street,San Francisco,CA,94118,05/12/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.78636037050613, -122.47164997030876)",POINT (-122.47165 37.78636),4,8,6,11,11,6,1,11,54,,,1,,,4
M211737,400 Block Of Ofarrell  Street,San Francisco,CA,94102,11/22/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78594458144488, -122.4117365460979)",POINT (-122.411736 37.785946),20,5,10,36,36,10,9,14,28852,6,1,2,1,,20
M150740,200 Block Of Leavenworth  Street,San Francisco,CA,94102,04/06/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78325911375785, -122.41414766970107)",POINT (-122.41415 37.78326),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M131310,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,07/11/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,"(37.79602623024811, -122.41382183087687)",POINT (-122.41382 37.79603),107,6,3,21,21,1,10,5,308,,,1,,,107
M221610,1300 Block Of Market  Street,San Francisco,CA,94102,09/19/2022,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,"(37.777044489388786, -122.41693056537846)",POINT (-122.41693 37.777046),21,5,10,36,36,2,9,7,28852,8,1,2,1,,21
M171570,200 Block Of Flournoy  Street,San Francisco,CA,94112,06/19/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/13/2022,11,Outer Mission,"(37.70908483153793, -122.46249790388002)",POINT (-122.4625 37.709084),66,10,1,28,25,8,6,9,28861,,,2,,,66
M162361,600 Block Of Hayes  Street,San Francisco,CA,94102,07/19/2016,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.77635898972774, -122.42708853160732)",POINT (-122.427086 37.77636),22,4,11,9,10,9,11,7,28852,,,1,,,22
M200252,500 Block Of Silver  Avenue,San Francisco,CA,94112,02/10/2020,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,11,Excelsior,"(37.728659252276294, -122.42562682207868)",POINT (-122.42563 37.72866),94,9,1,7,5,7,6,9,28861,,,2,,,94
M211507,1100 Block Of Mission  Street,San Francisco,CA,94103,10/07/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.77775137475284, -122.41278551996157)",POINT (-122.41279 37.777752),32,1,10,34,34,2,9,8,28853,7,1,2,1,6,32
M210734,1300 Block Of 47th  Avenue,San Francisco,CA,94122,05/21/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.76130733333065, -122.50706470148884)",POINT (-122.507065 37.761307),39,10,7,35,35,8,3,1,56,,,1,,,39
M183076,2500 Block Of Mcallister  Street,San Francisco,CA,94118,11/09/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Lone Mountain/USF,"(37.77563846719876, -122.4538640475852)",POINT (-122.453865 37.77564),12,7,4,18,16,6,2,15,54,,,1,,,12
M190948,1900 Block Of Geneva  Avenue,San Francisco,CA,94134,05/09/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,"(37.70906287274886, -122.42256237189683)",POINT (-122.42256 37.709064),74,9,9,40,39,7,8,9,309,,,2,,,74
M171680,4500 Block Of Cabrillo  Street,San Francisco,CA,94121,07/10/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,09/05/2022,1,Outer Richmond,"(37.7733825400539, -122.50735472318904)",POINT (-122.507355 37.773384),8,8,4,29,26,6,2,11,55,,,1,,,8
M210055,300 Block Of Union  Street,San Francisco,CA,94133,01/15/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.80098565323301, -122.4048348547501)",POINT (-122.40484 37.800987),18,6,3,23,23,1,10,3,308,,,1,,,18
M141972,600 Block Of Shotwell  Street,San Francisco,CA,94110,09/02/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.75803132206345, -122.41570274848782)",POINT (-122.4157 37.75803),53,3,2,20,19,4,7,2,28859,,,2,,15,53
M131085,3400 Block Of 16th  Street,San Francisco,CA,94114,06/10/2013,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.76448454893589, -122.4290464926533)",POINT (-122.42905 37.764484),37,3,5,5,3,4,5,8,28862,,,1,,1,37
M121685,100 Block Of Elmira  Street,San Francisco,CA,94124,09/10/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,10,Bayview Hunters Point,"(37.73531102676891, -122.40366459328823)",POINT (-122.40366 37.73531),87,2,9,1,1,3,8,10,58,,,2,,,87
M163092,300 Block Of Eddy  Street,San Francisco,CA,94102,09/26/2016,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783784279295574, -122.41376459126121)",POINT (-122.413765 37.783783),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M182877,300 Block Of Serrano  Drive,San Francisco,CA,94132,10/15/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.71906512305384, -122.48046768003915)",POINT (-122.48047 37.719067),42,10,8,16,14,8,4,1,64,,,2,,,42
M151769,500 Block Of Campbell  Avenue,San Francisco,CA,94134,07/14/2015,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,"(37.71553988077617, -122.40724992120943)",POINT (-122.40725 37.715538),75,9,9,40,39,7,8,9,309,,,2,,,75
M140495,0 Block Of Leland  Avenue,San Francisco,CA,94134,03/07/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,"(37.71138810017724, -122.40423241573207)",POINT (-122.404236 37.711388),75,9,9,40,39,7,8,9,309,,,2,,,75
M130053,600 Block Of Jones  Street,San Francisco,CA,94102,01/07/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.78705668846971, -122.41322813760046)",POINT (-122.41323 37.787056),50,6,3,36,36,1,10,5,28852,,,2,,,50
M140497,1600 Block Of Franklin  Street,San Francisco,CA,94109,03/10/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,2,Western Addition,"(37.78968180554704, -122.42387802360273)",POINT (-122.42388 37.78968),102,4,6,39,41,9,1,13,28858,,,1,,,102
M141205,200 Block Of Dolores  Street,San Francisco,CA,94103,06/05/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.76521095351148, -122.42652263038003)",POINT (-122.42652 37.76521),37,3,5,5,3,4,5,8,28862,,,1,,,37
M180482,400 Block Of Ellis  Street,San Francisco,CA,94102,02/20/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78475315518628, -122.4136044753113)",POINT (-122.413605 37.78475),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M171781,700 Block Of Foerster  Street,San Francisco,CA,94127,07/10/2017,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,7,West of Twin Peaks,"(37.73404338225523, -122.44888562861847)",POINT (-122.44888 37.734043),95,9,8,41,40,7,4,9,59,,,1,,,95
M191071,0 Block Of Josepha  Avenue,San Francisco,CA,94132,05/20/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.71671261672329, -122.47761144671514)",POINT (-122.47761 37.716713),42,10,8,16,14,8,4,1,64,,,2,,,42
M140312,0 Block Of Peralta  Avenue,San Francisco,CA,94110,02/14/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.748042971324914, -122.40545147981845)",POINT (-122.40545 37.748043),60,9,2,2,2,7,7,2,28859,,,1,,,60
M193247,500 Block Of 29th  Street,San Francisco,CA,94131,12/16/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,"(37.743363373737076, -122.43220993669475)",POINT (-122.43221 37.743362),84,9,5,22,22,7,5,2,63,,,1,,,84
M131506,300 Block Of Turk  Street,San Francisco,CA,94102,08/05/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78268974159542, -122.4148738201106)",POINT (-122.41487 37.78269),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M153035,1000 Block Of Pine  Street,San Francisco,CA,94109,11/04/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,3,Nob Hill,,POINT (-122.4131 37.790573),,,,,,,,,,,,,,,16
M121814,300 Block Of S Van Ness  Avenue,San Francisco,CA,94103,09/17/2012,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.767605256966775, -122.41772380402155)",POINT (-122.417725 37.767605),53,3,2,20,19,4,7,8,28853,,,2,,14,53
M151820,100 Block Of Portola  Drive,San Francisco,CA,94131,07/15/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,"(37.748473813226035, -122.44421347588346)",POINT (-122.444214 37.748474),51,3,5,22,22,4,5,2,28862,,,1,,,51
M120930,1900 Block Of Jefferson  Street,San Francisco,CA,94133,06/21/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,,POINT (-122.44464 37.804535),,,,,,,,,,,,,,,17
M141173,400 Block Of 33rd  Avenue,San Francisco,CA,94121,05/22/2014,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.78065758558291, -122.49337528438458)",POINT (-122.49338 37.78066),8,8,4,29,26,6,2,11,55,,,1,,,8
